,Unnamed: 0,Name,Size,Type,Alignment,Habitat,Main Habitat,Other Habitat,Treasure,AC,HP,Initiative,Walk,Burrow,Climb,Fly,Hover,Swim,STR Mod,INT Mod,DEX Mod,WIS Mod,CON Mod,CHA Mod,STR Save,INT Save,DEX Save,WIS Save,CON Save,CHA Save,Proficient,Expertise,Vulnerabilities,Slashing,Immunities Conditions,Immunities Damage,Blindsight,Darkvision,Truesight,Tremorsense,Passive Perception,Languages,CR,XP.,PB,Traits,# of Legendary Resistance,# of Atk,Atk 1 Type,Atk 1 Mod,Atk 1 Range,Atk 1 Range Short,Atk 1 Dam.,Atk 1 Damage Type,Atk 2 Type,Atk 2 Mod,Atk 2 Range,Atk 2 Range short,Atk 2 Dam.,Atk 2 Damage Type,Atk 3 Type,Atk 3 Mod,Atk 3 Range,Atk 3 Range short,Atk 3 Dam.,Atk 3 Damage Type,Atk 4 Type,Atk 4 Mod,Atk 4 Range,Atk 4 Range short,Atk 4 Dam.,Atk 4 Damage Type,Save DC,Saving Throw,Action Notes,Ability,Spell Save DC,Spell Saving Throws,Spell Attack,At Will,3.0/Day,2.0/Day,1.0/Day,Bonus Action,Reaction,Amount,Legendary Action Save DC,Legendary Action Saving Throw,Legendary Actions.,Lair,xp,Legendary Resistance,Legendary Actions,Lair Save DC,Lair Saving Throws,Other
412,412,Spirit Naga,Large,Fiend,Chaotic Evil,"Planar (Lower Planes), Underdark","Planar, Underdark",Lower Planes,Arcana,17.0,135.0,3.0,40.0,,,,,,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,6.0,5.0,5.0,6.0,,,,,"Charmed, Poisoned",Poison,,60.0,,,12.0,"Abyssal, Common",8.00000/1,3900.0,3.0,Fiendish Restoration,,3.0,Melee,7.0,10.0,=,21.0,"Piercing, Poison",Ranged,6.0,60.0,60,21.0,Necrotic,,,,=,,,,,,=,,,,,,Intelligence,14.0,"Dexterity, Wisdom",6.0,"Detect Magic, Mage Hand, Minor Illusion, Water Breathing",,"Detect Thoughts, Dimension Door, Hold Person (level 3), Lighting Bolt (Level 4)",,,,,,,,,,,,,,
413,413,Sprite,Tiny,Fey,Neutral Good,"Forest, Planar (Feywild)","Forest, Planar",Feywild,Armaments,15.0,10.0,4.0,10.0,,,40.0,,,-4.0,2.0,4.0,1.0,0.0,0.0,-4.0,2.0,4.0,1.0,0.0,0.0,Perception,"Acrobatics, Stealth",,,,,,,,,13.0,"Common, Elvish, Sylvan",45661,50.0,2.0,,,1.0,Melee,6.0,5.0,=,6.0,Piercing,Ranged,6.0,40.0,40,1.0,Piercing,,,,=,,,,,,=,,,10.0,Charisma,"The second attack is a ranged attack that charms creatures, knows creatures emotions and alignment, Invisibility",,,,,,,,,,,,,,,,,,,,,
414,414,Spy,Medium or Small,Humanoid,Neutral,Any,Any,,"Implements, Individual",12.0,27.0,4.0,30.0,,30.0,,,,0.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,3.0,"Deception, Insight, Sleight of Hand","Investigation, Perception, Stealth",,,,,,,,,16.0,Common plus one other language,1.00000/1,200.0,2.0,,,1.0,Melee,4.0,5.0,=,12.0,"Piercing, Poison",Ranged,4.0,30.0,30,12.0,"Piercing, Poison",,,,=,,,,,,=,,,,,,,,,,,,,,Cunning Action,,,,,,,,,,,,
415,415,Spy Master,Medium or Small,Humanoid,Neutral,Any,Any,,"Implements, Individual",19.0,137.0,9.0,30.0,,30.0,,,,0.0,4.0,5.0,3.0,1.0,3.0,0.0,8.0,9.0,7.0,5.0,3.0,"Deception, Insight, Investigation, Sleight of Hand","Perception, Stealth",,,,,,,,,21.0,Common plus two other language,10.00000/1,5900.0,4.0,,,3.0,Melee,9.0,5.0,=,21.0,Poison,Ranged,9.0,30.0,30,21.0,Poison,,,,=,,,,,,=,,,16.0,Constitution,Smoke Bomb within 20ft sphere on fail 28 poison damage and blinded,,,,,,,,,Cunning Action,,,,,,,,,,,,
416,416,Steam Mephit,Small,Elemental,Neutral Evil,Planar (Elemental Planes),Planar,Elemental Planes,,10.0,17.0,0.0,30.0,,,30.0,,,-3.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,1.0,Stealth,,,,"Exhaustion, Poisoned","Fire, Poison",,60.0,,,10.0,"Primordial (Aquan, Ignan)",45661,50.0,2.0,"Blurred Form, Death Burst",,1.0,Melee,2.0,5.0,=,4.0,"Slashing, Fire",,,,=,,,,,,=,,,,,,=,,,10.0,"Constitution, Dexterity",Steam Breath recharges on 6 15ft cone on fail 5 fire damage and speed decreases by 10,,,,,,,,,,,,,,,,,,,,,
417,417,Stirge,Tiny,Monstrosity,Unaligned,"Desert, Forest, Grassland, Hill, Mountain, Swamp, Underdark, Urban","Desert, Forest, Grassland, Hill, Mountain, Swamp, Underdark, Urban",,,14.0,5.0,3.0,10.0,,,40.0,,,-3.0,-4.0,3.0,-1.0,0.0,-2.0,-3.0,-4.0,3.0,-1.0,0.0,-2.0,,,,,,,,60.0,,,9.0,,45665,25.0,2.0,,,1.0,Melee,5.0,5.0,=,6.0,Piercing,,,,=,,,,,,=,,,,,,=,,,,,Atk 1 on hit they attached and do 5 necrotic damage every round,,,,,,,,,,,,,,,,,,,,,
418,418,Stone Giant,Huge,Giant,Neutral,"Hill, Mountain, Underdark","Hill, Mountain, Underdark",,Armaments,17.0,126.0,5.0,40.0,,,,,,6.0,0.0,2.0,1.0,5.0,-1.0,6.0,0.0,5.0,4.0,8.0,-1.0,"Perception, Stealth",Athletics,,,,,,60.0,,,14.0,Giant,7.00000/1,2900.0,3.0,,,2.0,Melee,9.0,15.0,=,22.0,Bludgeoning,Ranged,9.0,60.0,60,15.0,Bludgeoning,,,,=,,,,,,=,,,17.0,Dexterity,,,,,,,,,,,Deflect Missile recharges on 5-6 when hit by a ranged attack reduce the damage by 11 if reduced to 0 redirect the attack to target on fail 11 force damage,,,,,,,,,,,
419,419,Stone Golem,Large,Construct,Unaligned,Any,Any,,,18.0,220.0,3.0,30.0,,,,,,6.0,-4.0,-1.0,0.0,5.0,-5.0,6.0,-4.0,-1.0,0.0,5.0,-5.0,,,,,"Charmed, Exhaustion, Frightened, Paralyzed, Petrified, Poisoned","Poison, Psychic",,120.0,,,10.0,Understands common plus two other language,10.00000/1,5900.0,4.0,"Immutable Form, Magic Resistance",,2.0,Melee,10.0,5.0,=,24.0,"Bludgeoning, Force",,,,=,,,,,,=,,,,,,=,,,17.0,"Constitution, Wisdom",,,,,,,,,,Slow recharges on 5-6 cast the slow spell,,,,,,,,,,,,
420,420,Storm Giant,Huge,Giant,Chaotic Good,"Coastal, Underwater","Coastal, Underwater",,Armaments,16.0,230.0,7.0,50.0,,,25.0,25.0,50.0,9.0,3.0,2.0,5.0,5.0,4.0,14.0,3.0,2.0,10.0,10.0,9.0,"Arcanna, History, Perception",Athletics,,Cold,,"Lightning, Thunder",,120.0,30.0,,20.0,"Common, Giant",13.00000/1,10000.0,5.0,Amphibious,,2.0,Melee,14.0,10.0,=,36.0,"Slashing, Lightning",Ranged,14.0,500.0,500,22.0,Lightning,,,,=,,,,,,=,,,18.0,Dexterity,"Atk 2 on hit blinded and deafened, Lightning Storm recharges on 5-6 10ft radius and 40ft high cylinder on fail 55 lightning damage",Wisdom,18.0,,10.0,"Detect Magic, Light",,,Control Weather,,,,,,,,,,,,,
421,421,Succubus,Medium,Fiend,Neutral Evil,"Planar (Lower Planes), Urban","Planar, Urban",Lower Planes,Implements,15.0,71.0,3.0,30.0,,,60.0,,,-1.0,2.0,3.0,1.0,1.0,5.0,-1.0,2.0,3.0,1.0,1.0,5.0,,"Deception, Insight, Perception, Persuasion, Stealth",,"Cold, Fire, Poison, Psychic",,,,60.0,,,15.0,"Abyssal, Common, Infernal, Telepathy",4.00000/1,1100.0,2.0,Incubus Form,,2.0,Melee,7.0,5.0,=,16.0,Psychic,,,,=,,,,,,=,,,,,,=,,,15.0,Constitution,Draining Kiss a charmed target within 5ft on fail 13 psychic damage,Charisma,15.0,Wisdom,7.0,Dominate Person (level 8),,,,Shape-Shift,,,,,,,,,,,,
422,422,Swarm of Bats,Large,Beast,Unaligned,"Forest, Mountain, Underdark, Urban","Forest, Mountain, Underdark, Urban",,,12.0,11.0,2.0,5.0,,,30.0,,,-3.0,-4.0,2.0,1.0,0.0,-3.0,-3.0,-4.0,2.0,1.0,0.0,-3.0,,,,"Bludgeoning, Piercing, Slashing","Charmed, Frightened, Grappled, Paralyzed, Petrified, Prone, Restrained, Stunned",,60,,,,11.0,,45661,50.0,2.0,Swarm,,1.0,Melee,4.0,5.0,=,5.0,Piercing,,,,=,,,,,,=,,,,,,=,,,,,Deals 2 damage if bloodied,,,,,,,,,,,,,,,,,,,,,
423,423,Swarm of Crawling Claws,Medium,Undead,Neutral Evil,Any,Any,,,12.0,49.0,2.0,30.0,,30.0,,,,2.0,-3.0,2.0,0.0,0.0,-3.0,2.0,-3.0,2.0,0.0,0.0,-3.0,,,,"Bludgeoning, Piercing, Slashing","Charmed, Exhaustion, Frightened, Grappled, Incapacitated, Paralyzed, Petrified, Poisoned, Prone, Restrained, Stunned","Necrotic, Poison",30,,,,10.0,Understands Common,3.00000/1,700.0,2.0,Swarm,,1.0,Melee,4.0,5.0,=,20.0,Necrotic,,,,=,,,,,,=,,,,,,=,,,,,11 damage if bloodied,,,,,,,,,,,,,,,,,,,,,
424,424,Swarm of Dretches,Large,Fiend (Demon),Chaotic Evil,Planar (Abyss),Planar,Abyss,,12.0,45.0,0.0,40.0,,,,,,2.0,-3.0,0.0,-1.0,2.0,-4.0,2.0,-3.0,0.0,-1.0,2.0,-4.0,,,,"Bludgeoning, Cold, Fire, Lightning, Piercing, Slashing","Charmed, Frightened, Grappled, Paralyzed, Petrified, Poisoned, Prone, Restrained, Stunned",Poison,,60.0,,,9.0,"Abyssal, Telepathy",4.00000/1,1100.0,2.0,"Fetid Aura, Swarm",,2.0,Melee,4.0,5.0,=,12.0,Slashing,,,,=,,,,,,=,,,,,,=,,,,,Does 2 less damaged if bloodied,,,,,,,,,,,,,,,,,,,,,
425,425,Swarm of Insects,Medium,Beast,Unaligned,"Desert, Forest, Grassland, Hill, Swamp, Underdark, Urban","Desert, Forest, Grassland, Hill, Swamp, Underdark, Urban",,,11.0,19.0,1.0,20.0,,20.0,20.0,,,-4.0,-5.0,1.0,-2.0,2.0,-5.0,-4.0,-5.0,1.0,-2.0,2.0,-5.0,,,,"Bludgeoning, Piercing, Slashing","Charmed, Frightened, Grappled, Paralyzed, Petrified, Prone, Restrained, Stunned",,30,,,,8.0,,45659,100.0,2.0,"Spider Climb, Swarm",,1.0,Melee,3.0,5.0,=,6.0,Poison,,,,=,,,,,,=,,,,,,=,,,,,Deals 3 damage if bloodied,,,,,,,,,,,,,,,,,,,,,
426,426,Swarm of Larvae,Large,Fiend,Neutral Evil,Planar (Lower Planes),Planar,Lower Planes,,13.0,22.0,0.0,30.0,,,,,,2.0,-2.0,0.0,1.0,2.0,-4.0,2.0,-2.0,0.0,1.0,2.0,-4.0,,,,"Bludgeoning, Piercing, Slashing","Charmed, Frightened, Grappled, Paralyzed, Petrified, Prone, Restrained, Stunned",,,60.0,,,11.0,Understands all,1.00000/1,200.0,2.0,Swarm,,1.0,Melee,4.0,5.0,=,9.0,Necrotic,,,,=,,,,,,=,,,,,,=,,,,,Does 2 less damaged if bloodied,,,,,,,,,,,,,,,,,,,,,
427,427,Swarm of Lemures,Large,Fiend (Devil),Lawful Evil,Planar (Nine Hells),Planar,Nine Hells,,12.0,45.0,-2.0,40.0,,,,,,2.0,-5.0,-2.0,1.0,2.0,-4.0,2.0,-5.0,-2.0,1.0,2.0,-4.0,,,,"Bludgeoning, Cold, Piercing, Slashing","Charmed, Frightened, Grappled, Paralyzed, Petrified, Poisoned, Prone, Restrained, Stunned","Fire, Poison",,120.0,,,11.0,Understands Infernal,3.00000/1,700.0,2.0,"Hellish Restoration, Swarm",,2.0,Melee,4.0,5.0,=,11.0,Poison,,,,=,,,,,,=,,,,,,=,,,,,Does 2 less damaged if bloodied,,,,,,,,,,,,,,,,,,,,,
428,428,Swarm of Piranhas,Medium,Beast,Unaligned,Underwater,Underwater,,,13.0,28.0,3.0,5.0,,,,,40.0,1.0,-5.0,3.0,-2.0,-1.0,-4.0,1.0,-5.0,3.0,-2.0,-1.0,-4.0,,,,"Bludgeoning, Piercing, Slashing","Charmed, Frightened, Grappled, Paralyzed, Petrified, Prone, Restrained, Stunned",,,60.0,,,8.0,,1.00000/1,200.0,2.0,"Swarm, Water Breathing",,1.0,Melee,5.0,5.0,=,8.0,Piercing,,,,=,,,,,,=,,,,,,=,,,,,"Akt. has adv. if the target is already hurt, Deals 5 damage if bloodied",,,,,,,,,,,,,,,,,,,,,
429,429,Swarm of Rats,Medium,Beast,Unaligned,"Forest, Swamp, Underdark, Urban","Forest, Swamp, Underdark, Urban",,,10.0,14.0,0.0,30.0,,30.0,,,,-1.0,-4.0,0.0,0.0,-1.0,-4.0,-1.0,-4.0,2.0,0.0,-1.0,-4.0,,,,"Bludgeoning, Piercing, Slashing","Charmed, Frightened, Grappled, Paralyzed, Petrified, Prone, Restrained, Stunned",,,30.0,,,10.0,,45661,50.0,2.0,Swarm,,1.0,Melee,2.0,5.0,=,5.0,Piercing,,,,=,,,,,,=,,,,,,=,,,,,Deals 2 damage if bloodied,,,,,,,,,,,,,,,,,,,,,
430,430,Swarm of Ravens,Medium,Beast,Unaligned,"Hill, Swamp, Urban","Hill, Swamp, Urban",,,12.0,11.0,2.0,10.0,,,50.0,,,-2.0,-3.0,2.0,1.0,1.0,-2.0,-2.0,-3.0,2.0,1.0,1.0,-2.0,,Perception,,"Bludgeoning, Piercing, Slashing","Charmed, Frightened, Grappled, Paralyzed, Petrified, Prone, Restrained, Stunned",,,,,,15.0,,45661,50.0,2.0,Swarm,,1.0,Melee,4.0,5.0,=,5.0,Piercing,,,,=,,,,,,=,,,,,,=,,,10.0,Wisdom,"Deals 2 damage if bloodied,Wis. Save or be deafened recharges on a 6.",,,,,,,,,,,,,,,,,,,,,
431,431,Swarm of Stirges,Medium,Monstrosity,Unaligned,"Desert, Forest, Grassland, Hill, Mountain, Swamp, Underdark, Urban","Desert, Forest, Grassland, Hill, Mountain, Swamp, Underdark, Urban",,,14.0,36.0,3.0,10.0,,,40.0,,,-3.0,-4.0,3.0,-1.0,0.0,-2.0,-3.0,-4.0,3.0,-1.0,0.0,-2.0,,,,"Bludgeoning, Piercing, Slashing","Charmed, Frightened, Grappled, Paralyzed, Petrified, Prone, Restrained, Stunned",,,60.0,,,9.0,,2.00000/1,450.0,2.0,Swarm,,1.0,Melee,5.0,5.0,=,14.0,Piercing,,,,=,,,,,,=,,,,,,=,,,,,Atk 1 if they are bloodied 8 damage and grappled and 7 necrotic damage every round,,,,,,,,,,,,,,,,,,,,,
432,432,Swarm of Venomous Snakes,Medium,Beast,Unaligned,"Coastal, Desert, Forest, Grassland, Hill, Swamp","Coastal, Desert, Forest, Grassland, Hill, Swamp",,,14.0,36.0,4.0,30.0,,,,,30.0,-1.0,-5.0,4.0,0.0,0.0,-4.0,-1.0,-5.0,4.0,0.0,0.0,-4.0,,Acrobatics,,"Bludgeoning, Piercing, Slashing","Charmed, Frightened, Grappled, Paralyzed, Petrified, Prone, Restrained, Stunned",,10,,,,10.0,,2.00000/1,450.0,2.0,Swarm,,1.0,Melee,6.0,5.0,=,8.0,Piercing,,,,=,,,,,,=,,,,,,=,,,,,Deals 2 damage if bloodied,,,,,,,,,,,,,,,,,,,,,
433,433,Tarrasque,Gargantuan,Monstrosity (Titan),Unaligned,Urban,Urban,,,25.0,697.0,18.0,60.0,40.0,60.0,,,,10.0,-4.0,0.0,0.0,10.0,0.0,10.0,5.0,9.0,9.0,10.0,9.0,Perception,,,"Bludgeoning, Piercing, Slashing","Charmed, Deafened,  Frightened, Paralyzed, Poisoned","Fire, Poison",120,,,,19.0,,30.00000/1,155000.0,9.0,Swallow target is grapplied on fail swallowed blinded and restrained total cover 17 acid damage every round,6.0,4.0,Melee,18.0,15.0,=,36.0,Piercing,Melee,19.0,15.0,=,28.0,Slashing,Melee,19.0,30.0,=,23.0,Bludgeoning,,,,=,,,27.0,"Constitution, Strength","Atk 1 on hit grappled and restrained, Atk 2 on hit prone, Thunderous Bellow recharges on 5-6 150ft cone on fail 78 thunder damage deafened and frightened",,,,,,,,,Swallow target is graplied on fail swallowed blinded and restrained total cover 56 acid damage every round,,3.0,,,"Onslaught they move up to 1/2 their movement and attack, World-shaking movement moves up to 1/2 its speed then within 60ft lose concentration and prone",,,,,,,
434,434,Thri-kreen Marauder,Medium,Monstrosity,Neutral,"Desert, Grassland","Desert, Grassland",,Armaments,15.0,33.0,2.0,30.0,,,,,,1.0,-2.0,3.0,1.0,1.0,-2.0,1.0,-2.0,3.0,1.0,1.0,-2.0,"Perception, Stealth, Survival",,,,,,,60.0,,,13.0,"Thri-kreen, telepathy",1.00000/1,200.0,2.0,,,2.0,Melee,3.0,5.0,=,7.0,"Slashing, Poison",Ranged,4.0,30.0,30,5.0,Slashing,,,,=,,,,,,=,,,,,,,,,,,,,,Leap jump 15ft spending 5ft of movement,,,,,,,,,,,,
435,435,Thri-kreen Psion,Medium,Monstrosity,Neutral,"Desert, Grassland","Desert, Grassland",,Armaments,16.0,149.0,6.0,40.0,,,20.0,20.0,,4.0,4.0,2.0,1.0,2.0,0.0,4.0,4.0,2.0,1.0,2.0,0.0,Perception,Stealth,,Psychic,,,,60.0,,,14.0,"Thri-kreen, telepathy",8.00000/1,3900.0,3.0,,,3.0,Melee,7.0,10.0,=,18.0,Psychic,Ranged,7.0,120.0,120,18.0,Psychic,,,,=,,,,,,=,,,,,,Intelligence,15.0,"Wisdom, Intelligence",7.0,Mage Hand,,,"Detect Thoughts, Sending, Synaptic Static",,,,,,,,,,,,,
436,436,Tiger,Large,Beast,Unaligned,"Forest, Grassland","Forest, Grassland",,,13.0,22.0,3.0,40.0,,,,,,3.0,-4.0,3.0,1.0,2.0,-1.0,3.0,-4.0,3.0,1.0,2.0,-1.0,Perception,Stealth,,,,,,60.0,,,13.0,,1.00000/1,200.0,2.0,,,2.0,Melee,5.0,5.0,=,6.0,Slashing,,,,=,,,,,,=,,,,,,=,,,,,"If it has adv. on the Akt +3 to damage and gives prone condition, move up to half its speed that can hide",,,,,,,,,,,,,,,,,,,,,
437,437,Tough,Medium or Small,Humanoid,Neutral,Any,Any,,Armaments,12.0,32.0,1.0,30.0,,,,,,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,10.0,Common,45659,100.0,2.0,Pack Tactics,,1.0,Melee,4.0,5.0,=,5.0,Bludgeoning,Ranged,3.0,100.0,100,6.0,Piercing,,,,=,,,,,,=,,,,,,,,,,,,,,,,,,,,,,,,,,
438,438,Tough Boss,Medium or Small,Humanoid,Neutral,Any,Any,,Armaments,16.0,82.0,2.0,30.0,,,,,,3.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,5.0,2.0,,,,,,,,,,,10.0,Common plus one other language,4.00000/1,1100.0,2.0,Pack Tactics,,2.0,Melee,5.0,5.0,=,12.0,Bludgeoning,Ranged,4.0,100.0,100,13.0,Piercing,,,,=,,,,,,=,,,,,Atk 1 on hit pushed 10ft,,,,,,,,,,,,,,,,,,,,,
439,439,Treant,Huge,Plant,Chaotic Good,Forest,Forest,,,16.0,138.0,3.0,30.0,,,,,,6.0,1.0,-2.0,3.0,5.0,1.0,6.0,1.0,-2.0,3.0,5.0,1.0,,,Fire,"Bludgeoning, Piercing",,,,,,,13.0,"Common, Druidic, Elvish, Sylvan",9.00000/1,5000.0,4.0,Siege Monster,,2.0,Melee,10.0,5.0,=,16.0,Bludgeoning,Ranged,10.0,180.0,180,28.0,Piercing,,,,=,,,,,,=,,,,,Animate trees 1/day makes 2 Treants,,,,,,,,,,,,,,,,,,,,,
440,440,Tree Blight,Huge,Plant,Neutral Evil,Forest,Forest,,,15.0,115.0,3.0,30.0,,,,,,6.0,-2.0,0.0,0.0,5.0,-4.0,6.0,-2.0,0.0,0.0,5.0,-4.0,,,,,Deafened,,60,,,,10.0,Understands Common and Druidic,7.00000/1,2900.0,3.0,,,3.0,Melee,9.0,15.0,=,16.0,Bludgeoning,,,,=,,,,,,=,,,,,,=,,,17.0,"Strength, Dexterity",Grasping Root within 15ft on fail pulled 10ft grappled and takes 13 bludgeoning damage every round,,,,,,,,,Gnash a grappled creature on fail 19 piercing damage,,,,,,,,,,,,
441,441,Triceratops,Huge,Beast (Dinosaur),Unaligned,Grassland,Grassland,,,14.0,114.0,-1.0,50.0,,,,,,6.0,-4.0,-1.0,0.0,3.0,-3.0,6.0,-4.0,-1.0,0.0,3.0,-3.0,,,,,,,,,,,10.0,,5.00000/1,1800.0,3.0,,,2.0,Melee,9.0,5.0,=,19.0,Piercing,,,,=,,,,,,=,,,,,,=,,,,,Charge attack +9 to damage and gives pron condition,,,,,,,,,,,,,,,,,,,,,
442,442,Troglodyte,Medium,Monstrosity,Chaotic Evil,Underdark,Underdark,,Armaments,11.0,13.0,0.0,30.0,,30.0,,,,2.0,-2.0,0.0,0.0,2.0,-2.0,2.0,-2.0,0.0,0.0,2.0,-2.0,,Stealth,,,,,,60.0,,,10.0,Troglodyte,45661,50.0,2.0,"Stench, Sunlight Sensitivity",,1.0,Melee,4.0,5.0,=,5.0,Slashing,,,,=,,,,,,=,,,,,,=,,,12.0,Constitution,,,,,,,,,,,,,,,,,,,,,,
443,443,Troll,Large,Giant,Chaotic Evil,"Arctic, Forest, Hill, Mountain, Swamp, Underdark","Arctic, Forest, Hill, Mountain, Swamp, Underdark",,,15.0,94.0,1.0,30.0,,,,,,4.0,-2.0,1.0,-1.0,5.0,-2.0,4.0,-2.0,1.0,-1.0,5.0,-2.0,Perception,,,,,,,60.0,,,15.0,Giant,5.00000/1,1800.0,3.0,"Loathsome Limbs, Regeneration",,3.0,Melee,7.0,10.0,=,11.0,Slashing,,,,=,,,,,,=,,,,,,=,,,,,,,,,,,,,,Charge moves up to 1/2 its move speed,,,,,,,,,,,,
444,444,Troll Limb,Small,Giant,Chaotic Evil,"Arctic, Forest, Hill, Mountain, Swamp, Underdark","Arctic, Forest, Hill, Mountain, Swamp, Underdark",,,14.0,20.0,1.0,20.0,,,,,,4.0,-5.0,1.0,-1.0,0.0,-5.0,4.0,-5.0,1.0,-1.0,0.0,-5.0,,,,,,,,60.0,,,9.0,,45659,100.0,2.0,"Regeneration, Troll Spawn",,1.0,Melee,6.0,5.0,=,9.0,Slashing,,,,=,,,,,,=,,,,,,=,,,,,,,,,,,,,,,,,,,,,,,,,,
445,445,Twig Blight,Small,Plant,Neutral Evil,Forest,Forest,,,14.0,7.0,2.0,20.0,,,,,,-2.0,-3.0,2.0,-1.0,0.0,-4.0,-2.0,-3.0,2.0,-1.0,0.0,-4.0,Stealth,,Fire,,Deafened,,60,,,,9.0,Understands Common,45665,25.0,2.0,Pack Tactics,,1.0,Melee,4.0,5.0,=,4.0,Slashing,,,,=,,,,,,=,,,,,,=,,,,,,,,,,,,,,,,,,,,,,,,,,
446,446,Tyrannosaurus Rex,Huge,Beast (Dinosaur),Unaligned,Grassland,Grassland,,,13.0,136.0,3.0,50.0,,,,,,7.0,-4.0,0.0,1.0,4.0,-1.0,10.0,-4.0,0.0,4.0,4.0,-1.0,"Perception, Survival",,,,,,,,,,14.0,,8.00000/1,3900.0,3.0,,,2.0,Melee,10.0,10.0,=,33.0,Piercing,Melee,10.0,15.0,=,25.0,Bludgeoning,,,,=,,,,,,=,,,,,"Akt 1 grapples and restrained, Akt 2 prones",,,,,,,,,,,,,,,,,,,,,
447,447,Ultroloth,Medium,Fiend (Yugoloth),Neutral Evil,Planar (Lower Planes),Planar,Lower Planes,Armaments,19.0,221.0,8.0,30.0,,,60.0,60.0,,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,"Deception, Perception, Stealth",,,"Cold, Fire, Lightning","Charmed, Frightened, Poisoned","Acid, Poison",,,120.0,,17.0,"Abyssal, Infernal, Telepathy",13.00000/1,10000.0,5.0,"Fiendish Restoration, Magic Resistance",,3.0,Melee,9.0,15.0,=,25.0,Force,,,,=,,,,,,=,,,,,,=,,,17.0,Wisdom,"Akt 1 teleport 10ft on hit, Hypnotic Gaze 30ft coone on fail 10 psychic damage and stunned",Intelligence,17.0,"Dexterity, Wisdom",9.0,"Alter Self, Clairvoyance, Detect Magic",,,"Dimension Door, Fireball (Level 5), Wall of Fire","Fiendish Guile recharges on 4-6 dispel magic, invisibility (self), Misty step or Suggestion",,,,,,,,,,,,
448,448,Umber Hulk,Large,Monstrosity,Chaotic Evil,Underdark,Underdark,,,18.0,93.0,4.0,30.0,20.0,,,,,5.0,-1.0,1.0,0.0,3.0,0.0,5.0,-1.0,1.0,0.0,3.0,0.0,,,,,,,,120.0,,60.0,10.0,Umber Hulk,5.00000/1,1800.0,3.0,Tunneler,,3.0,Melee,8.0,10.0,=,12.0,Slashing,,,,=,,,,,,=,,,,,,=,,,14.0,Wisdom,,,,,,,,,,Confusing Gaze 30ft cone on fail cannot take reactions and does a random thing for its turn,,,,,,,,,,,,
449,449,Unicorn,Large,Celestial,Lawful Good,"Forest, Planar (Feywild)","Forest, Planar",Feywild,Any,12.0,97.0,8.0,50.0,,,,,,4.0,0.0,2.0,3.0,2.0,3.0,4.0,0.0,2.0,3.0,2.0,3.0,,,,,"Charmed, Paralyzed, Poisoned",Poison,,60.0,,,13.0,"Celestial, Elvish, Sylvan, Telepathy",5.00000/1,1800.0,3.0,Magic Resistance,3.0,2.0,Melee,7.0,5.0,=,11.0,Bludgeoning,Melee,7.0,5.0,=,9.0,Radiant,,,,=,,,,,,=,,,,,,Charisma,14.0,"Charisma, Strength",6.0,"Detect Evil and Good, Druidcraft","Cure Wounds, Lesser Restoration",,"Calm Emotions, Dispel Evil and Good, Entangle, Pass without Trace, Word of Recall",Cast Cure Wounds or Lesser Restoration,,3.0,,,"Charging Horn move 1/2 is move and Akt, Shimmering Shield a target within 60ft gets 10 temp hp and +2 to AC",Yes,,,,,,
450,450,Vampire,Medium or Small,Undead,Lawful Evil,"Underdark, Urban","Underdark, Urban",,Any,16.0,195.0,14.0,40.0,,40.0,,,,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,9.0,7.0,9.0,9.0,"Perception, Stealth",,,Necrotic,,,,120.0,,,17.0,Common plus two other languages,13.00000/1,10000.0,5.0,"Misty Escape, Spider Climb, Vampire Weakness: Forbiddance, Running Water, Stake of the Heart, Sunlight",3.0,3.0,Melee,9.0,5.0,=,15.0,"Bludgeoning, Necrotic",,,,=,,,,,,=,,,,,,=,,,17.0,"Constitution, Wisdom","Akt 1 on hit target grappled, Bite within 5ft that is grappled, incapacitated or restrained on fail 19 piercing, necrotic regains the HP and target reduced 0 HP comes back as a vampire",,,,,,,,,"Charm recharges 5-6 cast Charm Person, Shape-Shift",,3.0,,,"Beguile cast command, Deathless Strike move up to 1/2 speed and attack",Yes,11500.0,4.0,4.0,15.0,Wisdom,On fail do not get the benefits of a short rest
